,County,WRIA Number,Site,Lab Sample Number,Collect Date,Parameter,Dominance,loc_idx,geometry
1353,Douglas,44.0,Hammond,L46796-2,10/14/2008,Cyclotella sp.,Present,117,POINT (-120.123926 47.369506)
1354,Douglas,44.0,Hammond,L46796-2,10/14/2008,Fragilaria sp.,Present,117,POINT (-120.123926 47.369506)
1355,Douglas,44.0,Hammond,L46796-2,10/14/2008,Pediastrum sp.,Present,117,POINT (-120.123926 47.369506)
1356,Douglas,44.0,Hammond,L46796-2,10/14/2008,Pinnularia sp.,Present,117,POINT (-120.123926 47.369506)
1357,Douglas,44.0,Hammond,L46796-2,10/14/2008,Staurastrum sp.,Present,117,POINT (-120.123926 47.369506)
1358,Douglas,44.0,Hammond,L46796-2,10/14/2008,Stephanodiscus sp.,Present,117,POINT (-120.123926 47.369506)
1359,Douglas,44.0,Hammond,L46796-2,10/14/2008,Synedra sp.,Subdominant,117,POINT (-120.123926 47.369506)
1360,Douglas,44.0,Hammond,L46796-2,10/14/2008,Unicellular Green 4-7 microns,Present,117,POINT (-120.123926 47.369506)
1361,Douglas,44.0,Hammond,L46511-1,09/10/2008,Aphanizomenon sp.,Dominant,117,POINT (-120.123926 47.369506)
1362,Douglas,44.0,Hammond,L46511-1,09/10/2008,Fragilaria sp.,Present,117,POINT (-120.123926 47.369506)
1363,Douglas,44.0,Hammond,L46511-1,09/10/2008,Oscillatoria sp.,Present,117,POINT (-120.123926 47.369506)
1364,Douglas,44.0,Hammond,L46511-1,09/10/2008,Pediastrum sp.,Present,117,POINT (-120.123926 47.369506)
1365,Douglas,44.0,Hammond,L46511-1,09/10/2008,Unidentified Diatom,Subdominant,117,POINT (-120.123926 47.369506)
1366,Douglas,44.0,Hammond,L46511-1,09/10/2008,Volvox sp.,Present,117,POINT (-120.123926 47.369506)
1367,Douglas,44.0,Hammond,L46322-1,08/13/2008,Anabaena: trichome straight,Present,117,POINT (-120.123926 47.369506)
1368,Douglas,44.0,Hammond,L46322-1,08/13/2008,Aphanizomenon sp.,Dominant,117,POINT (-120.123926 47.369506)
1369,Douglas,44.0,Hammond,L46322-1,08/13/2008,Ceratium sp.,Present,117,POINT (-120.123926 47.369506)
1370,Douglas,44.0,Hammond,L46322-1,08/13/2008,Chlamydomonas sp.,Present,117,POINT (-120.123926 47.369506)
1371,Douglas,44.0,Hammond,L46322-1,08/13/2008,Cyclotella sp.,Present,117,POINT (-120.123926 47.369506)
1372,Douglas,44.0,Hammond,L46322-1,08/13/2008,Gomphonema sp.,Present,117,POINT (-120.123926 47.369506)
1373,Douglas,44.0,Hammond,L46322-1,08/13/2008,Navicula sp.,Present,117,POINT (-120.123926 47.369506)
1374,Douglas,44.0,Hammond,L46322-1,08/13/2008,Pediastrum sp.,Present,117,POINT (-120.123926 47.369506)
1375,Douglas,44.0,Hammond,L46322-1,08/13/2008,Stephanodiscus sp.,Present,117,POINT (-120.123926 47.369506)
1376,Douglas,44.0,Hammond,L46322-1,08/13/2008,Synedra sp.,Present,117,POINT (-120.123926 47.369506)
1377,Douglas,44.0,Hammond,L46322-1,08/13/2008,Unidentified Diatom,Present,117,POINT (-120.123926 47.369506)
1378,Douglas,44.0,Hammond,L46322-1,08/13/2008,Volvox sp.,Subdominant,117,POINT (-120.123926 47.369506)
1379,Douglas,44.0,Hammond,L45876-2,06/11/2008,Anabaena: trichome irregularly twisted,Dominant,117,POINT (-120.123926 47.369506)
1380,Douglas,44.0,Hammond,L45876-2,06/11/2008,Anabaena: trichome regularly coiled,Present,117,POINT (-120.123926 47.369506)
1381,Douglas,44.0,Hammond,L45876-2,06/11/2008,Anabaena: trichome straight,Present,117,POINT (-120.123926 47.369506)
1382,Douglas,44.0,Hammond,L45876-2,06/11/2008,Aphanizomenon sp.,Subdominant,117,POINT (-120.123926 47.369506)
1383,Douglas,44.0,Hammond,L45876-2,06/11/2008,Aulacoseira sp.,Present,117,POINT (-120.123926 47.369506)
1384,Douglas,44.0,Hammond,L45876-2,06/11/2008,Cocconeis sp.,Present,117,POINT (-120.123926 47.369506)
1385,Douglas,44.0,Hammond,L45876-2,06/11/2008,Cryptomonas sp.,Present,117,POINT (-120.123926 47.369506)
1386,Douglas,44.0,Hammond,L45876-2,06/11/2008,Cymbella sp.,Present,117,POINT (-120.123926 47.369506)
1387,Douglas,44.0,Hammond,L45876-2,06/11/2008,Gomphonema sp.,Present,117,POINT (-120.123926 47.369506)
1388,Douglas,44.0,Hammond,L45876-2,06/11/2008,Microcystis sp.,Present,117,POINT (-120.123926 47.369506)
1389,Douglas,44.0,Hammond,L45876-2,06/11/2008,Oocystis sp.,Present,117,POINT (-120.123926 47.369506)
1390,Douglas,44.0,Hammond,L45876-2,06/11/2008,Pediastrum sp.,Present,117,POINT (-120.123926 47.369506)
1391,Douglas,44.0,Hammond,L45876-2,06/11/2008,Spirogyra sp.,Present,117,POINT (-120.123926 47.369506)
1392,Douglas,44.0,Hammond,L45876-2,06/11/2008,Stephanodiscus sp.,Present,117,POINT (-120.123926 47.369506)
1393,Douglas,44.0,Hammond,L45876-2,06/11/2008,Synedra sp.,Present,117,POINT (-120.123926 47.369506)
1394,Douglas,44.0,Hammond,L45876-2,06/11/2008,Unidentified Diatom,Present,117,POINT (-120.123926 47.369506)
1395,Douglas,44.0,Jameson,L51751-1,09/15/2010,Aphanizomenon sp.,Subdominant,136,POINT (-119.624342 47.686328)
1396,Douglas,44.0,Jameson,L51751-1,09/15/2010,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1397,Douglas,44.0,Jameson,L49640-1,11/10/2009,Aphanizomenon sp.,Subdominant,136,POINT (-119.624342 47.686328)
1398,Douglas,44.0,Jameson,L49640-1,11/10/2009,Cryptomonas sp.,Present,136,POINT (-119.624342 47.686328)
1399,Douglas,44.0,Jameson,L49640-1,11/10/2009,Cymbella sp.,Present,136,POINT (-119.624342 47.686328)
1400,Douglas,44.0,Jameson,L49640-1,11/10/2009,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1401,Douglas,44.0,Jameson,L49640-1,11/10/2009,Stephanodiscus sp.,Present,136,POINT (-119.624342 47.686328)
1402,Douglas,44.0,Jameson,L49640-1,11/10/2009,Undetermined Pennate Diatom,Present,136,POINT (-119.624342 47.686328)
1403,Douglas,44.0,Jameson,L49321-1,10/06/2009,Aphanizomenon sp.,Subdominant,136,POINT (-119.624342 47.686328)
1404,Douglas,44.0,Jameson,L49321-1,10/06/2009,Ceratium sp.,Present,136,POINT (-119.624342 47.686328)
1405,Douglas,44.0,Jameson,L49321-1,10/06/2009,Closterium sp.,Present,136,POINT (-119.624342 47.686328)
1406,Douglas,44.0,Jameson,L49321-1,10/06/2009,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1407,Douglas,44.0,Jameson,L49321-1,10/06/2009,Stephanodiscus sp.,Present,136,POINT (-119.624342 47.686328)
1408,Douglas,44.0,Jameson,L46796-1,10/15/2008,Aphanizomenon sp.,Subdominant,136,POINT (-119.624342 47.686328)
1409,Douglas,44.0,Jameson,L46796-1,10/15/2008,Cryptomonas sp.,Present,136,POINT (-119.624342 47.686328)
1410,Douglas,44.0,Jameson,L46796-1,10/15/2008,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1411,Douglas,44.0,Jameson,L46796-1,10/15/2008,Scenedesmus sp.,Present,136,POINT (-119.624342 47.686328)
1412,Douglas,44.0,Jameson,L46796-1,10/15/2008,Stephanodiscus sp.,Present,136,POINT (-119.624342 47.686328)
1413,Douglas,44.0,Jameson,L46511-2,09/09/2008,Amphora sp.,Present,136,POINT (-119.624342 47.686328)
1414,Douglas,44.0,Jameson,L46511-2,09/09/2008,Anacystis sp.,Present,136,POINT (-119.624342 47.686328)
1415,Douglas,44.0,Jameson,L46511-2,09/09/2008,Aphanizomenon sp.,Subdominant,136,POINT (-119.624342 47.686328)
1416,Douglas,44.0,Jameson,L46511-2,09/09/2008,Ceratium sp.,Present,136,POINT (-119.624342 47.686328)
1417,Douglas,44.0,Jameson,L46511-2,09/09/2008,Cryptomonas sp.,Present,136,POINT (-119.624342 47.686328)
1418,Douglas,44.0,Jameson,L46511-2,09/09/2008,Elakatothrix sp.,Present,136,POINT (-119.624342 47.686328)
1419,Douglas,44.0,Jameson,L46511-2,09/09/2008,Gomphonema sp.,Present,136,POINT (-119.624342 47.686328)
1420,Douglas,44.0,Jameson,L46511-2,09/09/2008,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1421,Douglas,44.0,Jameson,L46511-2,09/09/2008,Sphaerocystis sp.,Present,136,POINT (-119.624342 47.686328)
1422,Douglas,44.0,Jameson,L46322-2,08/12/2008,Aphanizomenon sp.,Subdominant,136,POINT (-119.624342 47.686328)
1423,Douglas,44.0,Jameson,L46322-2,08/12/2008,Cocconeis sp.,Present,136,POINT (-119.624342 47.686328)
1424,Douglas,44.0,Jameson,L46322-2,08/12/2008,Oocystis sp.,Present,136,POINT (-119.624342 47.686328)
1425,Douglas,44.0,Jameson,L46322-2,08/12/2008,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1426,Douglas,44.0,Jameson,L46322-2,08/12/2008,Stephanodiscus sp.,Present,136,POINT (-119.624342 47.686328)
1427,Douglas,44.0,Jameson,L46322-2,08/12/2008,Synedra sp.,Present,136,POINT (-119.624342 47.686328)
1428,Douglas,44.0,Jameson,L45876-1,06/11/2008,Cryptomonas sp.,Present,136,POINT (-119.624342 47.686328)
1429,Douglas,44.0,Jameson,L45876-1,06/11/2008,Cymbella sp.,Present,136,POINT (-119.624342 47.686328)
1430,Douglas,44.0,Jameson,L45876-1,06/11/2008,Diatoma sp.,Present,136,POINT (-119.624342 47.686328)
1431,Douglas,44.0,Jameson,L45876-1,06/11/2008,Gomphonema sp.,Present,136,POINT (-119.624342 47.686328)
1432,Douglas,44.0,Jameson,L45876-1,06/11/2008,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1433,Douglas,44.0,Jameson,L45876-1,06/11/2008,Stephanodiscus sp.,Present,136,POINT (-119.624342 47.686328)
1434,Douglas,44.0,Jameson,L45876-1,06/11/2008,Synedra sp.,Subdominant,136,POINT (-119.624342 47.686328)
1435,Douglas,44.0,Jameson,L45876-1,06/11/2008,Unidentified Diatom,Present,136,POINT (-119.624342 47.686328)
1436,Douglas,44.0,Jameson,L44534-1,11/14/2007,Ceratium sp.,Present,136,POINT (-119.624342 47.686328)
1437,Douglas,44.0,Jameson,L44534-1,11/14/2007,Cryptomonas sp.,Present,136,POINT (-119.624342 47.686328)
1438,Douglas,44.0,Jameson,L44534-1,11/14/2007,Elakatothrix sp.,Present,136,POINT (-119.624342 47.686328)
1439,Douglas,44.0,Jameson,L44534-1,11/14/2007,Oscillatoria sp.,Dominant,136,POINT (-119.624342 47.686328)
1440,Douglas,44.0,Jameson,L44534-1,11/14/2007,Stephanodiscus sp.,Subdominant,136,POINT (-119.624342 47.686328)
1441,Douglas,50.0,Pateros,L56605-1,09/25/2012,Closterium sp.,Present,216,POINT (-119.75997 48.0916)
1442,Douglas,50.0,Pateros,L56605-1,09/25/2012,Fragilaria sp.,Present,216,POINT (-119.75997 48.0916)
1443,Douglas,50.0,Pateros,L56605-2,09/25/2012,Fragilaria sp.,Subdominant,216,POINT (-119.75997 48.0916)
1444,Douglas,50.0,Pateros,L56605-2,09/25/2012,Gomphonema sp.,Present,216,POINT (-119.75997 48.0916)
1445,Douglas,50.0,Pateros,L56605-1,09/25/2012,Gomphonema sp.,Present,216,POINT (-119.75997 48.0916)
1446,Douglas,50.0,Pateros,L56605-1,09/25/2012,Gyrosigma sp.,Present,216,POINT (-119.75997 48.0916)
1447,Douglas,50.0,Pateros,L56605-1,09/25/2012,Oscillatoria sp.,Present,216,POINT (-119.75997 48.0916)
1448,Douglas,50.0,Pateros,L56605-1,09/25/2012,Pediastrum sp.,Present,216,POINT (-119.75997 48.0916)
1449,Douglas,50.0,Pateros,L56605-1,09/25/2012,Scenedesmus sp.,Present,216,POINT (-119.75997 48.0916)
1450,Douglas,50.0,Pateros,L56605-1,09/25/2012,Spirogyra sp.,Dominant,216,POINT (-119.75997 48.0916)
1451,Douglas,50.0,Pateros,L56605-2,09/25/2012,Spirogyra sp.,Dominant,216,POINT (-119.75997 48.0916)
1452,Douglas,50.0,Pateros,L56605-2,09/25/2012,Synedra sp.,Present,216,POINT (-119.75997 48.0916)
1453,Douglas,50.0,Pateros,L56605-1,09/25/2012,Synedra sp.,Subdominant,216,POINT (-119.75997 48.0916)
1454,Douglas,50.0,Pateros,L56605-1,09/25/2012,Undetermined Centric Diatom,Present,216,POINT (-119.75997 48.0916)
1455,Douglas,50.0,Pateros,L56605-2,09/25/2012,Undetermined Centric Diatom,Present,216,POINT (-119.75997 48.0916)
1456,Douglas,50.0,Pateros,L56605-2,09/25/2012,Undetermined Pennate Diatom,Present,216,POINT (-119.75997 48.0916)
1457,Douglas,50.0,Pateros,L56605-1,09/25/2012,Undetermined Pennate Diatom,Present,216,POINT (-119.75997 48.0916)
1458,Douglas,50.0,Pateros,L56486-3,09/10/2012,Ankistrodesmus sp.,Present,216,POINT (-119.75997 48.0916)
1459,Douglas,50.0,Pateros,L56486-1,09/10/2012,Aulacoseira sp.,Present,216,POINT (-119.75997 48.0916)
1460,Douglas,50.0,Pateros,L56486-3,09/10/2012,Cladophora sp.,Present,216,POINT (-119.75997 48.0916)
1461,Douglas,50.0,Pateros,L56486-3,09/10/2012,Cosmarium sp.,Present,216,POINT (-119.75997 48.0916)
1462,Douglas,50.0,Pateros,L56486-1,09/10/2012,Craticula sp.,Dominant,216,POINT (-119.75997 48.0916)
1463,Douglas,50.0,Pateros,L56486-1,09/10/2012,Crucigenia sp.,Subdominant,216,POINT (-119.75997 48.0916)
1464,Douglas,50.0,Pateros,L56486-4,09/10/2012,Crucigenia sp.,Present,216,POINT (-119.75997 48.0916)
1465,Douglas,50.0,Pateros,L56486-4,09/10/2012,Cymbella sp.,Present,216,POINT (-119.75997 48.0916)
1466,Douglas,50.0,Pateros,L56486-1,09/10/2012,Cymbella sp.,Present,216,POINT (-119.75997 48.0916)
1467,Douglas,50.0,Pateros,L56486-3,09/10/2012,Cymbella sp.,Present,216,POINT (-119.75997 48.0916)
1468,Douglas,50.0,Pateros,L56486-3,09/10/2012,Fragilaria sp.,Subdominant,216,POINT (-119.75997 48.0916)
1469,Douglas,50.0,Pateros,L56486-2,09/10/2012,Fragilaria sp.,Subdominant,216,POINT (-119.75997 48.0916)
1470,Douglas,50.0,Pateros,L56486-4,09/10/2012,Fragilaria sp.,Present,216,POINT (-119.75997 48.0916)
1471,Douglas,50.0,Pateros,L56486-3,09/10/2012,Gomphonema sp.,Present,216,POINT (-119.75997 48.0916)
1472,Douglas,50.0,Pateros,L56486-3,09/10/2012,Merismopedia sp.,Present,216,POINT (-119.75997 48.0916)
1473,Douglas,50.0,Pateros,L56486-3,09/10/2012,Pediastrum sp.,Present,216,POINT (-119.75997 48.0916)
1474,Douglas,50.0,Pateros,L56486-3,09/10/2012,Scenedesmus sp.,Present,216,POINT (-119.75997 48.0916)
1475,Douglas,50.0,Pateros,L56486-3,09/10/2012,Spirogyra sp.,Present,216,POINT (-119.75997 48.0916)
1476,Douglas,50.0,Pateros,L56486-2,09/10/2012,Spirogyra sp.,Dominant,216,POINT (-119.75997 48.0916)
1477,Douglas,50.0,Pateros,L56486-4,09/10/2012,Spirogyra sp.,Dominant,216,POINT (-119.75997 48.0916)
1478,Douglas,50.0,Pateros,L56486-3,09/10/2012,Stephanodiscus sp.,Present,216,POINT (-119.75997 48.0916)
1479,Douglas,50.0,Pateros,L56486-3,09/10/2012,Surirella sp.,Present,216,POINT (-119.75997 48.0916)
1480,Douglas,50.0,Pateros,L56486-3,09/10/2012,Synedra sp.,Dominant,216,POINT (-119.75997 48.0916)
1481,Douglas,50.0,Pateros,L56486-2,09/10/2012,Synedra sp.,Present,216,POINT (-119.75997 48.0916)
1482,Douglas,50.0,Pateros,L56486-4,09/10/2012,Synedra sp.,Subdominant,216,POINT (-119.75997 48.0916)
1483,Douglas,50.0,Pateros,L56486-3,09/10/2012,Tabellaria sp.,Present,216,POINT (-119.75997 48.0916)
1484,Douglas,50.0,Pateros,L56486-3,09/10/2012,Undetermined Centric Diatom,Present,216,POINT (-119.75997 48.0916)
1485,Douglas,50.0,Pateros,L56486-3,09/10/2012,Undetermined Pennate Diatom,Present,216,POINT (-119.75997 48.0916)
1486,Douglas,50.0,Pateros,L56486-2,09/10/2012,Undetermined Pennate Diatom,Present,216,POINT (-119.75997 48.0916)
1487,Douglas,50.0,Pateros,L56486-2,09/10/2012,Woronichinia sp.,Present,216,POINT (-119.75997 48.0916)
1488,Douglas,50.0,Pateros,L56486-2,09/10/2012,Zygnema sp.,Present,216,POINT (-119.75997 48.0916)
1489,Douglas,50.0,Pateros,L56404-1,08/22/2012,Ankistrodesmus sp.,Present,216,POINT (-119.75997 48.0916)
1490,Douglas,50.0,Pateros,L56404-1,08/22/2012,Closterium sp.,Present,216,POINT (-119.75997 48.0916)
1491,Douglas,50.0,Pateros,L56404-1,08/22/2012,Cosmarium sp.,Present,216,POINT (-119.75997 48.0916)
1492,Douglas,50.0,Pateros,L56404-1,08/22/2012,Cymbella sp.,Present,216,POINT (-119.75997 48.0916)
1493,Douglas,50.0,Pateros,L56404-1,08/22/2012,Fragilaria sp.,Present,216,POINT (-119.75997 48.0916)
1494,Douglas,50.0,Pateros,L56404-1,08/22/2012,Gomphonema sp.,Present,216,POINT (-119.75997 48.0916)
1495,Douglas,50.0,Pateros,L56404-1,08/22/2012,Merismopedia sp.,Present,216,POINT (-119.75997 48.0916)
1496,Douglas,50.0,Pateros,L56404-1,08/22/2012,Oedogonium sp.,Present,216,POINT (-119.75997 48.0916)
1497,Douglas,50.0,Pateros,L56404-1,08/22/2012,Pediastrum sp.,Present,216,POINT (-119.75997 48.0916)
1498,Douglas,50.0,Pateros,L56404-1,08/22/2012,Scenedesmus sp.,Present,216,POINT (-119.75997 48.0916)
1499,Douglas,50.0,Pateros,L56404-1,08/22/2012,Spirogyra sp.,Dominant,216,POINT (-119.75997 48.0916)
1500,Douglas,50.0,Pateros,L56404-1,08/22/2012,Stephanodiscus sp.,Present,216,POINT (-119.75997 48.0916)
1501,Douglas,50.0,Pateros,L56404-1,08/22/2012,Surirella sp.,Present,216,POINT (-119.75997 48.0916)
1502,Douglas,50.0,Pateros,L56404-1,08/22/2012,Synedra sp.,Subdominant,216,POINT (-119.75997 48.0916)
1503,Douglas,50.0,Pateros,L56404-1,08/22/2012,Tabellaria sp.,Present,216,POINT (-119.75997 48.0916)
1504,Douglas,50.0,Pateros,L56404-1,08/22/2012,Undetermined Centric Diatom,Present,216,POINT (-119.75997 48.0916)
1505,Douglas,50.0,Pateros,L56404-1,08/22/2012,Undetermined Pennate Diatom,Present,216,POINT (-119.75997 48.0916)
1506,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Achnanthes sp.,Present,237,POINT (-119.562 48.0391)
1507,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Achnanthes sp.,Present,237,POINT (-119.562 48.0391)
1508,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Amphora sp.,Present,237,POINT (-119.562 48.0391)
1509,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Amphora sp.,Present,237,POINT (-119.562 48.0391)
1510,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Ankistrodesmus sp.,Present,237,POINT (-119.562 48.0391)
1511,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Asterionella sp.,Present,237,POINT (-119.562 48.0391)
1512,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Asterionella sp.,Present,237,POINT (-119.562 48.0391)
1513,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Aulacoseira sp.,Present,237,POINT (-119.562 48.0391)
1514,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Caloneis sp.,Present,237,POINT (-119.562 48.0391)
1515,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Cocconeis sp.,Present,237,POINT (-119.562 48.0391)
1516,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Cocconeis sp.,Present,237,POINT (-119.562 48.0391)
1517,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Cryptomonas sp.,Present,237,POINT (-119.562 48.0391)
1518,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Cyclotella sp.,Present,237,POINT (-119.562 48.0391)
1519,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Cyclotella sp.,Present,237,POINT (-119.562 48.0391)
1520,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Desmodesmus sp.,Present,237,POINT (-119.562 48.0391)
1521,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Diploneis sp.,Present,237,POINT (-119.562 48.0391)
1522,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Encyonema sp.,Present,237,POINT (-119.562 48.0391)
1523,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Encyonema sp.,Present,237,POINT (-119.562 48.0391)
1524,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Fragilaria sp.,Present,237,POINT (-119.562 48.0391)
1525,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Gomphonema sp.,Present,237,POINT (-119.562 48.0391)
1526,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Gomphonema sp.,Present,237,POINT (-119.562 48.0391)
1527,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Melosira sp.,Present,237,POINT (-119.562 48.0391)
1528,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Melosira sp.,Present,237,POINT (-119.562 48.0391)
1529,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Mougeotia sp.,Present,237,POINT (-119.562 48.0391)
1530,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Navicula sp.,Subdominant,237,POINT (-119.562 48.0391)
1531,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Navicula sp.,Present,237,POINT (-119.562 48.0391)
1532,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Nitzschia sp.,Present,237,POINT (-119.562 48.0391)
1533,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Nitzschia sp.,Present,237,POINT (-119.562 48.0391)
1534,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Oocystis sp.,Present,237,POINT (-119.562 48.0391)
1535,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Phormidium sp.,Dominant,237,POINT (-119.562 48.0391)
1536,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Phormidium sp.,Dominant,237,POINT (-119.562 48.0391)
1537,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Pinnularia sp.,Present,237,POINT (-119.562 48.0391)
1538,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Planktosphaeria sp.,Present,237,POINT (-119.562 48.0391)
1539,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Pseudanabaena sp.,Present,237,POINT (-119.562 48.0391)
1540,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Rhodomonas sp.,Present,237,POINT (-119.562 48.0391)
1541,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Rhopalodia sp.,Present,237,POINT (-119.562 48.0391)
1542,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Scenedesmus sp.,Present,237,POINT (-119.562 48.0391)
1543,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Sphaerocystis sp.,Present,237,POINT (-119.562 48.0391)
1544,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Spirogyra sp.,Subdominant,237,POINT (-119.562 48.0391)
1545,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Spirogyra sp.,Present,237,POINT (-119.562 48.0391)
1546,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Synedra sp.,Present,237,POINT (-119.562 48.0391)
1547,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Synedra sp.,Present,237,POINT (-119.562 48.0391)
1548,Douglas,50.0,Rufus Woods,L68621-1,09/13/2017,Trachelomonas sp.,Present,237,POINT (-119.562 48.0391)
1549,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Undetermined Diatom: Pennate,Present,237,POINT (-119.562 48.0391)
1550,Douglas,50.0,Rufus Woods,L68621-2,09/13/2017,Undetermined Filament,Present,237,POINT (-119.562 48.0391)
1551,Douglas,50.0,Rufus Woods,L68437-2,08/15/2017,Achnanthes sp.,Present,237,POINT (-119.562 48.0391)
1552,Douglas,50.0,Rufus Woods,L68437-3,08/15/2017,Achnanthes sp.,Present,237,POINT (-119.562 48.0391)
1553,Douglas,50.0,Rufus Woods,L68437-1,08/15/2017,Achnanthes sp.,Present,237,POINT (-119.562 48.0391)
1554,Douglas,50.0,Rufus Woods,L68437-1,08/15/2017,Amphora sp.,Present,237,POINT (-119.562 48.0391)
1555,Douglas,50.0,Rufus Woods,L68437-3,08/15/2017,Amphora sp.,Present,237,POINT (-119.562 48.0391)
1556,Douglas,50.0,Rufus Woods,L68437-2,08/15/2017,Amphora sp.,Present,237,POINT (-119.562 48.0391)
1557,Douglas,50.0,Rufus Woods,L68437-2,08/15/2017,Anabaena: trichome irregularly twisted,Present,237,POINT (-119.562 48.0391)
1558,Douglas,50.0,Rufus Woods,L68437-2,08/15/2017,Aphanocapsa sp.,Present,237,POINT (-119.562 48.0391)
1559,Douglas,50.0,Rufus Woods,L68437-2,08/15/2017,Asterionella sp.,Present,237,POINT (-119.562 48.0391)
